song_id,artist_id,artist,song,date,weeks_on_chart,peak_rank,additional_artists
1238640,156103,YBN Nahmir,Opp Stoppa,2021-02-27,2,97,
1238640,156103,YBN Nahmir,Opp Stoppa,2021-02-06,1,97,
1243106,125033,Lil Durk,Still Trappin',2021-03-27,12,53,
1243106,125033,Lil Durk,Still Trappin',2021-03-20,11,53,
1243106,125033,Lil Durk,Still Trappin',2021-03-13,10,53,
1243106,125033,Lil Durk,Still Trappin',2021-03-06,9,53,
1243106,125033,Lil Durk,Still Trappin',2021-02-27,8,53,
1243106,125033,Lil Durk,Still Trappin',2021-02-20,7,53,
1243106,125033,Lil Durk,Still Trappin',2021-02-13,6,53,
1243106,125033,Lil Durk,Still Trappin',2021-02-06,5,53,
1243106,125033,Lil Durk,Still Trappin',2021-01-30,4,53,
1243106,125033,Lil Durk,Still Trappin',2021-01-23,3,53,
1243106,125033,Lil Durk,Still Trappin',2021-01-16,2,53,
1243106,125033,Lil Durk,Still Trappin',2021-01-09,1,53,
1247605,125033,Lil Durk,Finesse Out The Gang Way,2021-03-27,7,39,
1247605,125033,Lil Durk,Finesse Out The Gang Way,2021-03-20,6,39,
1247605,125033,Lil Durk,Finesse Out The Gang Way,2021-03-13,5,39,
1247605,125033,Lil Durk,Finesse Out The Gang Way,2021-03-06,4,39,
1247605,125033,Lil Durk,Finesse Out The Gang Way,2021-02-27,3,39,
1247605,125033,Lil Durk,Finesse Out The Gang Way,2021-02-20,2,39,
1247605,125033,Lil Durk,Finesse Out The Gang Way,2021-02-13,1,39,
1245294,19751,Tim McGraw,Undivided,2021-03-27,2,76,
1245294,19751,Tim McGraw,Undivided,2021-01-30,1,76,
1226287,104589,Justin Bieber,Holy,2021-03-20,25,3,
1226287,104589,Justin Bieber,Holy,2021-03-13,24,3,
1226287,104589,Justin Bieber,Holy,2021-03-06,23,3,
1226287,104589,Justin Bieber,Holy,2021-02-27,22,3,
1226287,104589,Justin Bieber,Holy,2021-02-20,21,3,
1226287,104589,Justin Bieber,Holy,2021-02-13,20,3,
1226287,104589,Justin Bieber,Holy,2021-02-06,19,3,
1226287,104589,Justin Bieber,Holy,2021-01-30,18,3,
1226287,104589,Justin Bieber,Holy,2021-01-23,17,3,
1226287,104589,Justin Bieber,Holy,2021-01-16,16,3,
1226287,104589,Justin Bieber,Holy,2021-01-09,15,3,
1226287,104589,Justin Bieber,Holy,2021-01-02,14,3,
1226287,104589,Justin Bieber,Holy,2020-12-26,13,3,
1226287,104589,Justin Bieber,Holy,2020-12-19,12,3,
1226287,104589,Justin Bieber,Holy,2020-12-12,11,3,
1226287,104589,Justin Bieber,Holy,2020-12-05,10,3,
1226287,104589,Justin Bieber,Holy,2020-11-28,9,3,
1226287,104589,Justin Bieber,Holy,2020-11-21,8,3,
1226287,104589,Justin Bieber,Holy,2020-11-14,7,3,
1226287,104589,Justin Bieber,Holy,2020-11-07,6,3,
1226287,104589,Justin Bieber,Holy,2020-10-31,5,3,
1226287,104589,Justin Bieber,Holy,2020-10-24,4,3,
1226287,104589,Justin Bieber,Holy,2020-10-17,3,3,
1226287,104589,Justin Bieber,Holy,2020-10-10,2,3,
1226287,104589,Justin Bieber,Holy,2020-10-03,1,3,
1246292,105220,Jason Derulo,Lifestyle,2021-03-20,5,71,
1246292,105220,Jason Derulo,Lifestyle,2021-03-13,4,71,
1246292,105220,Jason Derulo,Lifestyle,2021-03-06,3,74,
1246292,105220,Jason Derulo,Lifestyle,2021-02-27,2,76,
1246292,105220,Jason Derulo,Lifestyle,2021-02-20,1,95,
1252950,162685,Juice WRLD,Life's A Mess II,2021-03-20,1,97,
1119770,163118,Gabby Barrett,I Hope,2021-03-13,62,3,
1119770,163118,Gabby Barrett,I Hope,2021-03-06,61,3,
1119770,163118,Gabby Barrett,I Hope,2021-02-27,60,3,
1119770,163118,Gabby Barrett,I Hope,2021-02-20,59,3,
1119770,163118,Gabby Barrett,I Hope,2021-02-13,58,3,
1119770,163118,Gabby Barrett,I Hope,2021-02-06,57,3,
1119770,163118,Gabby Barrett,I Hope,2021-01-30,56,3,
1119770,163118,Gabby Barrett,I Hope,2021-01-23,55,3,
1119770,163118,Gabby Barrett,I Hope,2021-01-16,54,3,
1119770,163118,Gabby Barrett,I Hope,2021-01-09,53,3,
1119770,163118,Gabby Barrett,I Hope,2021-01-02,52,3,
1119770,163118,Gabby Barrett,I Hope,2020-12-26,51,3,
1119770,163118,Gabby Barrett,I Hope,2020-12-19,50,3,
1119770,163118,Gabby Barrett,I Hope,2020-12-12,49,3,
1119770,163118,Gabby Barrett,I Hope,2020-12-05,48,3,
1119770,163118,Gabby Barrett,I Hope,2020-11-28,47,3,
1119770,163118,Gabby Barrett,I Hope,2020-11-21,46,3,
1119770,163118,Gabby Barrett,I Hope,2020-11-14,45,5,
1119770,163118,Gabby Barrett,I Hope,2020-11-07,44,6,
1119770,163118,Gabby Barrett,I Hope,2020-10-31,43,6,
1119770,163118,Gabby Barrett,I Hope,2020-10-24,42,8,
1119770,163118,Gabby Barrett,I Hope,2020-10-17,41,8,
1119770,163118,Gabby Barrett,I Hope,2020-10-10,40,10,
1119770,163118,Gabby Barrett,I Hope,2020-10-03,39,10,
1119770,163118,Gabby Barrett,I Hope,2020-09-26,38,10,
1119770,163118,Gabby Barrett,I Hope,2020-09-19,37,10,
1119770,163118,Gabby Barrett,I Hope,2020-09-12,36,10,
1119770,163118,Gabby Barrett,I Hope,2020-09-05,35,10,
1119770,163118,Gabby Barrett,I Hope,2020-08-29,34,10,
1119770,163118,Gabby Barrett,I Hope,2020-08-22,33,11,
1119770,163118,Gabby Barrett,I Hope,2020-08-15,32,15,
1119770,163118,Gabby Barrett,I Hope,2020-08-08,31,16,
1119770,163118,Gabby Barrett,I Hope,2020-08-01,30,16,
1119770,163118,Gabby Barrett,I Hope,2020-07-25,29,16,
1119770,163118,Gabby Barrett,I Hope,2020-07-18,28,16,
1119770,163118,Gabby Barrett,I Hope,2020-07-11,27,16,
1119770,163118,Gabby Barrett,I Hope,2020-07-04,26,16,
1119770,163118,Gabby Barrett,I Hope,2020-06-27,25,16,
1119770,163118,Gabby Barrett,I Hope,2020-06-20,24,16,
1119770,163118,Gabby Barrett,I Hope,2020-06-13,23,16,
1119770,163118,Gabby Barrett,I Hope,2020-06-06,22,16,
1119770,163118,Gabby Barrett,I Hope,2020-05-30,21,16,
1119770,163118,Gabby Barrett,I Hope,2020-05-23,20,16,
1119770,163118,Gabby Barrett,I Hope,2020-05-16,19,16,
1119770,163118,Gabby Barrett,I Hope,2020-05-09,18,16,
1119770,163118,Gabby Barrett,I Hope,2020-05-02,17,16,
1119770,163118,Gabby Barrett,I Hope,2020-04-25,16,17,
1119770,163118,Gabby Barrett,I Hope,2020-04-18,15,20,
1119770,163118,Gabby Barrett,I Hope,2020-04-11,14,22,
1119770,163118,Gabby Barrett,I Hope,2020-04-04,13,30,
1119770,163118,Gabby Barrett,I Hope,2020-03-28,12,36,
1119770,163118,Gabby Barrett,I Hope,2020-03-21,11,44,
1119770,163118,Gabby Barrett,I Hope,2020-03-14,10,44,
1119770,163118,Gabby Barrett,I Hope,2020-03-07,9,44,
1119770,163118,Gabby Barrett,I Hope,2020-02-29,8,44,
1119770,163118,Gabby Barrett,I Hope,2020-02-22,7,48,
1119770,163118,Gabby Barrett,I Hope,2020-02-15,6,53,
1119770,163118,Gabby Barrett,I Hope,2020-02-08,5,56,
1119770,163118,Gabby Barrett,I Hope,2020-02-01,4,64,
1119770,163118,Gabby Barrett,I Hope,2020-01-25,3,64,
1119770,163118,Gabby Barrett,I Hope,2020-01-18,2,65,
1119770,163118,Gabby Barrett,I Hope,2020-01-11,1,74,
1218672,180981,Internet Money,Lemonade,2021-03-13,29,6,
1218672,180981,Internet Money,Lemonade,2021-03-06,28,6,
1218672,180981,Internet Money,Lemonade,2021-02-27,27,6,
1218672,180981,Internet Money,Lemonade,2021-02-20,26,6,
1218672,180981,Internet Money,Lemonade,2021-02-13,25,6,
1218672,180981,Internet Money,Lemonade,2021-02-06,24,6,
1218672,180981,Internet Money,Lemonade,2021-01-30,23,6,
1218672,180981,Internet Money,Lemonade,2021-01-23,22,6,
1218672,180981,Internet Money,Lemonade,2021-01-16,21,6,
1218672,180981,Internet Money,Lemonade,2021-01-09,20,6,
1218672,180981,Internet Money,Lemonade,2021-01-02,19,6,
1218672,180981,Internet Money,Lemonade,2020-12-26,18,6,
1218672,180981,Internet Money,Lemonade,2020-12-19,17,6,
1218672,180981,Internet Money,Lemonade,2020-12-12,16,6,
1218672,180981,Internet Money,Lemonade,2020-12-05,15,6,
1218672,180981,Internet Money,Lemonade,2020-11-28,14,6,
1218672,180981,Internet Money,Lemonade,2020-11-21,13,6,
1218672,180981,Internet Money,Lemonade,2020-11-14,12,7,
1218672,180981,Internet Money,Lemonade,2020-11-07,11,9,
1218672,180981,Internet Money,Lemonade,2020-10-31,10,10,
1218672,180981,Internet Money,Lemonade,2020-10-24,9,10,
1218672,180981,Internet Money,Lemonade,2020-10-17,8,12,
1218672,180981,Internet Money,Lemonade,2020-10-10,7,14,
1218672,180981,Internet Money,Lemonade,2020-10-03,6,16,
1218672,180981,Internet Money,Lemonade,2020-09-26,5,22,
1218672,180981,Internet Money,Lemonade,2020-09-19,4,38,
1218672,180981,Internet Money,Lemonade,2020-09-12,3,54,
1218672,180981,Internet Money,Lemonade,2020-09-05,2,66,
1218672,180981,Internet Money,Lemonade,2020-08-29,1,66,
1231164,104589,Justin Bieber,Lonely,2021-03-13,20,12,
1231164,104589,Justin Bieber,Lonely,2021-03-06,19,12,
1231164,104589,Justin Bieber,Lonely,2021-02-27,18,12,
1231164,104589,Justin Bieber,Lonely,2021-02-20,17,12,
1231164,104589,Justin Bieber,Lonely,2021-02-13,16,12,
1231164,104589,Justin Bieber,Lonely,2021-02-06,15,12,
1231164,104589,Justin Bieber,Lonely,2021-01-30,14,12,
1231164,104589,Justin Bieber,Lonely,2021-01-23,13,12,
1231164,104589,Justin Bieber,Lonely,2021-01-16,12,14,
1231164,104589,Justin Bieber,Lonely,2021-01-09,11,14,
1231164,104589,Justin Bieber,Lonely,2021-01-02,10,14,
1231164,104589,Justin Bieber,Lonely,2020-12-26,9,14,
1231164,104589,Justin Bieber,Lonely,2020-12-19,8,14,
1231164,104589,Justin Bieber,Lonely,2020-12-12,7,14,
1231164,104589,Justin Bieber,Lonely,2020-12-05,6,14,
1231164,104589,Justin Bieber,Lonely,2020-11-28,5,14,
1231164,104589,Justin Bieber,Lonely,2020-11-21,4,14,
1231164,104589,Justin Bieber,Lonely,2020-11-14,3,14,
1231164,104589,Justin Bieber,Lonely,2020-11-07,2,14,
1231164,104589,Justin Bieber,Lonely,2020-10-31,1,14,
1218072,104286,Drake,Laugh Now Cry Later,2021-03-13,29,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-03-06,28,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-02-27,27,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-02-20,26,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-02-13,25,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-02-06,24,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-01-30,23,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-01-23,22,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-01-16,21,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-01-09,20,2,
1218072,104286,Drake,Laugh Now Cry Later,2021-01-02,19,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-12-26,18,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-12-19,17,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-12-12,16,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-12-05,15,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-11-28,14,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-11-21,13,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-11-14,12,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-11-07,11,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-10-31,10,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-10-24,9,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-10-17,8,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-10-10,7,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-10-03,6,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-09-26,5,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-09-19,4,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-09-12,3,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-09-05,2,2,
1218072,104286,Drake,Laugh Now Cry Later,2020-08-29,1,2,
1250737,141258,Lil Yachty,Hit Bout It,2021-03-06,1,67,
1237278,131378,Shawn Mendes,Monster,2021-03-06,14,8,
1237278,131378,Shawn Mendes,Monster,2021-02-27,13,8,
1237278,131378,Shawn Mendes,Monster,2021-02-20,12,8,
1237278,131378,Shawn Mendes,Monster,2021-02-13,11,8,
1237278,131378,Shawn Mendes,Monster,2021-02-06,10,8,
1237278,131378,Shawn Mendes,Monster,2021-01-30,9,8,
1237278,131378,Shawn Mendes,Monster,2021-01-23,8,8,
1237278,131378,Shawn Mendes,Monster,2021-01-16,7,8,
1237278,131378,Shawn Mendes,Monster,2021-01-09,6,8,
1237278,131378,Shawn Mendes,Monster,2021-01-02,5,8,
1237278,131378,Shawn Mendes,Monster,2020-12-26,4,8,
1237278,131378,Shawn Mendes,Monster,2020-12-19,3,8,
1237278,131378,Shawn Mendes,Monster,2020-12-12,2,8,
1237278,131378,Shawn Mendes,Monster,2020-12-05,1,8,
1249056,107449,Nipsey Hussle,What It Feels Like,2021-02-27,1,51,
1232268,161488,Saweetie,Back To The Streets,2021-02-27,13,58,
1232268,161488,Saweetie,Back To The Streets,2021-02-20,12,58,
1232268,161488,Saweetie,Back To The Streets,2021-02-13,11,58,
1232268,161488,Saweetie,Back To The Streets,2021-02-06,10,58,
1232268,161488,Saweetie,Back To The Streets,2021-01-30,9,58,
1232268,161488,Saweetie,Back To The Streets,2021-01-23,8,63,
1232268,161488,Saweetie,Back To The Streets,2021-01-16,7,63,
1232268,161488,Saweetie,Back To The Streets,2021-01-09,6,76,
1232268,161488,Saweetie,Back To The Streets,2021-01-02,5,76,
1232268,161488,Saweetie,Back To The Streets,2020-12-19,4,76,
1232268,161488,Saweetie,Back To The Streets,2020-12-12,3,76,
1232268,161488,Saweetie,Back To The Streets,2020-12-05,2,76,
1232268,161488,Saweetie,Back To The Streets,2020-11-07,1,76,
1245587,162685,Juice WRLD,Bad Boy,2021-02-27,5,22,
1245587,162685,Juice WRLD,Bad Boy,2021-02-20,4,22,
1245587,162685,Juice WRLD,Bad Boy,2021-02-13,3,22,
1245587,162685,Juice WRLD,Bad Boy,2021-02-06,2,22,
1245587,162685,Juice WRLD,Bad Boy,2021-01-30,1,22,
1198942,149294,DaBaby,Rockstar,2021-02-20,42,1,
1198942,149294,DaBaby,Rockstar,2021-02-13,41,1,
1198942,149294,DaBaby,Rockstar,2021-02-06,40,1,
1198942,149294,DaBaby,Rockstar,2021-01-30,39,1,
1198942,149294,DaBaby,Rockstar,2021-01-23,38,1,
1198942,149294,DaBaby,Rockstar,2021-01-16,37,1,
1198942,149294,DaBaby,Rockstar,2021-01-09,36,1,
1198942,149294,DaBaby,Rockstar,2020-12-26,35,1,
1198942,149294,DaBaby,Rockstar,2020-12-19,34,1,
1198942,149294,DaBaby,Rockstar,2020-12-12,33,1,
1198942,149294,DaBaby,Rockstar,2020-12-05,32,1,
1198942,149294,DaBaby,Rockstar,2020-11-28,31,1,
1198942,149294,DaBaby,Rockstar,2020-11-21,30,1,
1198942,149294,DaBaby,Rockstar,2020-11-14,29,1,
1198942,149294,DaBaby,Rockstar,2020-11-07,28,1,
1198942,149294,DaBaby,Rockstar,2020-10-31,27,1,
1198942,149294,DaBaby,Rockstar,2020-10-24,26,1,
1198942,149294,DaBaby,Rockstar,2020-10-17,25,1,
1198942,149294,DaBaby,Rockstar,2020-10-10,24,1,
1198942,149294,DaBaby,Rockstar,2020-10-03,23,1,
1198942,149294,DaBaby,Rockstar,2020-09-26,22,1,
1198942,149294,DaBaby,Rockstar,2020-09-19,21,1,
1198942,149294,DaBaby,Rockstar,2020-09-12,20,1,
1198942,149294,DaBaby,Rockstar,2020-09-05,19,1,
1198942,149294,DaBaby,Rockstar,2020-08-29,18,1,
1198942,149294,DaBaby,Rockstar,2020-08-22,17,1,
1198942,149294,DaBaby,Rockstar,2020-08-15,16,1,
1198942,149294,DaBaby,Rockstar,2020-08-08,15,1,
1198942,149294,DaBaby,Rockstar,2020-08-01,14,1,
1198942,149294,DaBaby,Rockstar,2020-07-25,13,1,
1198942,149294,DaBaby,Rockstar,2020-07-18,12,1,
1198942,149294,DaBaby,Rockstar,2020-07-11,11,1,
1198942,149294,DaBaby,Rockstar,2020-07-04,10,1,
1198942,149294,DaBaby,Rockstar,2020-06-27,9,1,
1198942,149294,DaBaby,Rockstar,2020-06-20,8,1,
1198942,149294,DaBaby,Rockstar,2020-06-13,7,1,
1198942,149294,DaBaby,Rockstar,2020-06-06,6,3,
1198942,149294,DaBaby,Rockstar,2020-05-30,5,4,
1198942,149294,DaBaby,Rockstar,2020-05-23,4,8,
1198942,149294,DaBaby,Rockstar,2020-05-16,3,9,
1198942,149294,DaBaby,Rockstar,2020-05-09,2,9,
1198942,149294,DaBaby,Rockstar,2020-05-02,1,9,
1248612,121495,G-Eazy,Provide,2021-02-20,1,64,
1248611,190610,Pooh Shiesty,Box Of Churches,2021-02-20,1,81,
1237259,91902,Miley Cyrus,Prisoner,2021-02-20,12,54,
1237259,91902,Miley Cyrus,Prisoner,2021-02-13,11,54,
1237259,91902,Miley Cyrus,Prisoner,2021-02-06,10,54,
1237259,91902,Miley Cyrus,Prisoner,2021-01-30,9,54,
1237259,91902,Miley Cyrus,Prisoner,2021-01-23,8,54,
1237259,91902,Miley Cyrus,Prisoner,2021-01-16,7,54,
1237259,91902,Miley Cyrus,Prisoner,2021-01-09,6,54,
1237259,91902,Miley Cyrus,Prisoner,2021-01-02,5,54,
1237259,91902,Miley Cyrus,Prisoner,2020-12-26,4,54,
1237259,91902,Miley Cyrus,Prisoner,2020-12-19,3,54,
1237259,91902,Miley Cyrus,Prisoner,2020-12-12,2,54,
1237259,91902,Miley Cyrus,Prisoner,2020-12-05,1,54,
1186168,160586,Jack Harlow,Whats Poppin,2021-02-13,51,2,
1186168,160586,Jack Harlow,Whats Poppin,2021-02-06,50,2,
1186168,160586,Jack Harlow,Whats Poppin,2021-01-30,49,2,
1186168,160586,Jack Harlow,Whats Poppin,2021-01-23,48,2,
1186168,160586,Jack Harlow,Whats Poppin,2021-01-16,47,2,
1186168,160586,Jack Harlow,Whats Poppin,2021-01-09,46,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-12-26,45,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-12-19,44,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-12-12,43,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-12-05,42,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-11-28,41,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-11-21,40,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-11-14,39,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-11-07,38,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-10-31,37,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-10-24,36,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-10-17,35,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-10-10,34,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-10-03,33,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-09-26,32,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-09-19,31,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-09-12,30,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-09-05,29,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-08-29,28,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-08-22,27,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-08-15,26,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-08-08,25,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-08-01,24,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-07-25,23,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-07-18,22,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-07-11,21,2,
1186168,160586,Jack Harlow,Whats Poppin,2020-07-04,20,8,
1186168,160586,Jack Harlow,Whats Poppin,2020-06-27,19,16,
1186168,160586,Jack Harlow,Whats Poppin,2020-06-20,18,16,
1186168,160586,Jack Harlow,Whats Poppin,2020-06-13,17,21,
1186168,160586,Jack Harlow,Whats Poppin,2020-06-06,16,25,
1186168,160586,Jack Harlow,Whats Poppin,2020-05-30,15,28,
1186168,160586,Jack Harlow,Whats Poppin,2020-05-23,14,32,
1186168,160586,Jack Harlow,Whats Poppin,2020-05-16,13,35,
1186168,160586,Jack Harlow,Whats Poppin,2020-05-09,12,35,
1186168,160586,Jack Harlow,Whats Poppin,2020-05-02,11,36,
1186168,160586,Jack Harlow,Whats Poppin,2020-04-25,10,36,
1186168,160586,Jack Harlow,Whats Poppin,2020-04-18,9,36,
1186168,160586,Jack Harlow,Whats Poppin,2020-04-11,8,48,
1186168,160586,Jack Harlow,Whats Poppin,2020-04-04,7,48,
1186168,160586,Jack Harlow,Whats Poppin,2020-03-28,6,48,
1186168,160586,Jack Harlow,Whats Poppin,2020-03-21,5,73,
1186168,160586,Jack Harlow,Whats Poppin,2020-03-14,4,74,
1186168,160586,Jack Harlow,Whats Poppin,2020-03-07,3,77,
1186168,160586,Jack Harlow,Whats Poppin,2020-02-29,2,84,
1186168,160586,Jack Harlow,Whats Poppin,2020-02-22,1,96,
1247606,125033,Lil Durk,Should've Ducked,2021-02-13,1,53,
1247284,143926,Brent Faiyaz,Gravity,2021-02-13,1,71,
1234258,125033,Lil Durk,Stay Down,2021-02-13,4,73,
1234258,125033,Lil Durk,Stay Down,2021-01-16,3,73,
1234258,125033,Lil Durk,Stay Down,2021-01-09,2,73,
1234258,125033,Lil Durk,Stay Down,2020-11-14,1,92,
1229137,144587,21 Savage,Mr. Right Now,2021-02-13,18,10,
1229137,144587,21 Savage,Mr. Right Now,2021-02-06,17,10,
1229137,144587,21 Savage,Mr. Right Now,2021-01-30,16,10,
1229137,144587,21 Savage,Mr. Right Now,2021-01-23,15,10,
1229137,144587,21 Savage,Mr. Right Now,2021-01-16,14,10,
1229137,144587,21 Savage,Mr. Right Now,2021-01-09,13,10,
1229137,144587,21 Savage,Mr. Right Now,2021-01-02,12,10,
1229137,144587,21 Savage,Mr. Right Now,2020-12-26,11,10,
1229137,144587,21 Savage,Mr. Right Now,2020-12-19,10,10,
1229137,144587,21 Savage,Mr. Right Now,2020-12-12,9,10,
1229137,144587,21 Savage,Mr. Right Now,2020-12-05,8,10,
1229137,144587,21 Savage,Mr. Right Now,2020-11-28,7,10,
1229137,144587,21 Savage,Mr. Right Now,2020-11-21,6,10,
1229137,144587,21 Savage,Mr. Right Now,2020-11-14,5,10,
1229137,144587,21 Savage,Mr. Right Now,2020-11-07,4,10,
1229137,144587,21 Savage,Mr. Right Now,2020-10-31,3,10,
1229137,144587,21 Savage,Mr. Right Now,2020-10-24,2,10,
1229137,144587,21 Savage,Mr. Right Now,2020-10-17,1,10,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2021-02-06,31,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2021-01-30,30,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2021-01-23,29,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2021-01-16,28,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2021-01-09,27,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-12-19,26,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-12-12,25,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-12-05,24,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-11-28,23,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-11-21,22,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-11-14,21,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-11-07,20,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-10-31,19,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-10-24,18,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-10-17,17,1,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-10-10,16,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-10-03,15,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-09-26,14,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-09-19,13,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-09-12,12,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-09-05,11,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-08-29,10,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-08-22,9,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-08-15,8,7,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-08-08,7,10,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-08-01,6,12,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-07-25,5,19,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-07-18,4,29,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-07-11,3,31,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-07-04,2,43,
1201052,186311,Jawsh 685,Savage Love (Laxed - Siren Beat),2020-06-27,1,81,
1246193,150007,Billie Eilish,Lo Vas A Olvidar,2021-02-06,1,62,
